movieId,score,reason
200,0.95,The Shining: family’s buried guilt seeps into everyday life as subtle dread pervades each moment
444,0.92,The Blob: town’s old mistake resurfaces in slow-burn horror that defies rational explanation
44,0.9,"Dolores Claiborne: hidden family sins weigh heavy, manifesting in a pervasive atmosphere of wrongness"
109,0.88,"Frighteners, The: past violence refuses to stay buried, haunting the living with creeping unease"
40,0.85,"To Wong Foo, Thanks for Everything! Julie Newmar: underlying family conflicts emerge with oppressive pressure"
81,0.83,"Hudsucker Proxy: corporate family’s buried ambitions warp reality in uncanny, off-kilter tension"
86,0.8,Remains of the Day: haunted English estate bears scars of its family’s unspoken transgressions
64,0.78,Shawshank Redemption: inmate bonds reveal how past betrayals echo in every corner of daily prison life
5,0.75,"Copycat: detective’s hidden trauma seeps into present, unsettling each investigation step"
11,0.72,Seven: serial killer’s psychopathology drags echoes of past misdeeds into the living world
