movieId,score,reason
191,1.0,"Amadeus – grand, reflective tale of genius and envy"
258,0.95,Contact – contemplative sci-fi on our place in the cosmos
1607,0.9,Kundun – lyrical reflection on exile and faith
313,0.85,Titanic – epic romance and tragedy that lingers in memory
654,0.8,"Chinatown – moody, thoughtful noir of corruption and fate"
175,0.75,Brazil – satirical dreamscape of bureaucratic despair
527,0.7,Gandhi – meditative biopic on peace and sacrifice
479,0.65,Vertigo – psychological spiral of obsession and longing
607,0.6,Rebecca – haunting study of memory and hidden truths
205,0.55,Patton – introspective portrait of authority and isolation
