movieId,score,reason
498,1.0,"Two longtime rivals forced to team up on a dangerous river mission, finding respect and affection as they fight for survival."
118,0.93,"Estranged exes must chase tornadoes together on a life-or-death storm-chasing project, forging a slow-burn spark amidst the chaos."
2,0.9,"Old MI6 partners Tasmin and Bond clash on a critical mission to stop nuclear annihilation, romance smoldering beneath the spy action."
129,0.87,"Two women with mutual suspicion plot a high-stakes heist side by side, their hot-and-cold attraction unfolding amid betrayal."
239,0.84,"A close-knit surveillance team reunites for a $500K code-cracking job, their banter hiding a slow-burn attraction under the tension."
7,0.8,"A convict and a psychiatrist who first clash must join forces to unravel a deadly virus plot, their bond evolving secondarily to survival."
405,0.77,"Ethan Hunt and the IMF’s technical expert go from mutual distrust to grudging teamwork on a globe-spanning rescue, romance a subtle undercur"
39,0.74,"Ex-LAPD detective and a streetwise dealer reunite to solve a crime in the black-market VR underworld, sparks flying behind their vengeance q"
20,0.71,"An uptight naturalist and rebellious aristocrat spar over societal divides while cataloging specimens, their unexpected connection slowly em"
54,0.7,"An infectious-disease expert and a military medic, once at odds, must collaborate to stop an outbreak, romance building quietly behind the c"
