movieId,score,reason
568,0.95,"Unrelenting high-speed thriller on a moving bus, constant tension without graphic violence."
28,0.92,"True story space crisis, gripping problem-solving and nail-biting suspense under pressure."
300,0.9,"Presidential hijacking with tight timelines and stakes, thrill ride from start to finish."
566,0.88,Political intrigue and jungle warfare blend into a taut man-hunt with escalating urgency.
385,0.87,"Spy action with sharp humor, smooth chases and no-nonsense suspense amid covert ops."
233,0.85,"Naval hostage standoff on a battleship, enclosed environment fuels steady rising tension."
1228,0.83,"Convict-filled railroad siege, claustrophobic set-pieces and ticking clock drama."
546,0.82,"A bomber gone rogue in mid-flight, strategic cat-and-mouse that skips gore for pure suspense."
7,0.8,"Time-travel manhunt through dystopian chaos, cerebral tension and mind-bending stakes."
258,0.78,First contact dilemma handled with quiet intensity and mounting curiosity rather than violence.
