movieId,score,reason
1,0.98,Warmhearted tale of friendship and nostalgia in a charming animated world
8,0.96,Gentle farmyard adventure brimming with kindness and simple joys
132,0.94,"Timeless fantasy filled with color, wonder and a comforting sense of home"
419,0.92,"Magical nanny brings whimsy, song and sunshine to a worried family"
151,0.9,Deliciously delightful tour of a candy wonderland with childlike glee
21,0.88,"Puppets, pirates and songs combine for a heartwarming family adventure"
78,0.86,Uplifting story of friendship with a rescued whale and hopeful tide
140,0.84,Loyal pets on a gentle journey home through breathtaking landscapes
143,0.82,"Soaring melodies and Alpine vistas bring uplifting, wholesome warmth"
63,0.8,"Cozy holiday tale of family, magic and laughter in wintry Lakeside"
