movieId,score,reason
347,0.99,Wag the Dog satirizes politics and media spin with sharp dark humor
732,0.97,Dave skewers political image-makers through playful satire
719,0.95,Canadian Bacon mocks US politics and military escalation slyly
235,0.93,Mars Attacks! skewers government and media responses in a biting sci-fi comedy
236,0.92,Citizen Ruth parodies the abortion debate’s political theater with edge
425,0.9,Bob Roberts lampoons conservative politics and media manipulation
692,0.88,American President blends political satire and romance with witty commentary
249,0.87,Austin Powers sends up spy tropes and Cold War politics with irreverence
301,0.85,In & Out skewers media sensationalism around personal scandal
147,0.83,Dr. Strangelove remains a razor‐sharp Cold War satire of military institutions
