movieId,score,reason
1429,0.98,Late-night Hong Kong streets rendered in hazy neon dreamscapes
324,0.95,Surreal L.A. nights warp reality in a disorienting nocturnal haze
39,0.93,"Dystopian night tech-future pulses with uncanny, dreamlike emptiness"
856,0.91,Episodic taxi rides capture city solitude under urban night skies
919,0.88,"Desaturated industrial fairgrounds conjure eerie, silent nightworlds"
89,0.86,Brooding LA skyline after dark feels equal parts empty and alive
1240,0.83,"Cybernetic future Tokyo glows with quiet, mysterious after-dark secrets"
17,0.8,Moonlit deserts and nocturnal bar scenes mix eerie calm with sly surrealism
212,0.77,European city nights flicker with existential tension and surreal shadows
712,0.75,"Postwar Detroit nights frame melancholy wanderings in subdued, smoky light"
