movieId,score,reason
249,1.0,Mike Myers spoofs spy movies in this outrageous 60s-styled comedy hit.
780,0.95,Jim Carrey & Jeff Daniels road-trip misadventures deliver absurd laughs.
367,0.9,A razor-sharp teen makeover comedy set in 90s Beverly Hills.
294,0.88,Jim Carrey can’t lie for 24 hours in this uproarious legal farce.
763,0.86,Adam Sandler’s hockey hero takes on golf in this wildly funny sports comedy.
72,0.84,Jim Carrey’s cartoonish superhero antics explode off the screen.
122,0.82,A manic cable installer invites chaos in this dark Jim Carrey comedy.
67,0.8,Jim Carrey’s wacky pet detective rescues animals in a laugh-a-minute caper.
790,0.78,Chris Farley & David Spade team for uproarious brotherly chaos.
240,0.76,Beavis & Butt-Head’s raunchy animated cross-country misadventure.
