movieId,score,reason
207,0.98,Madcap parody of sword-and-sandal epics—nonsense gags at full tilt.
168,0.95,"Monty Python’s absurdist spoof—quotable, totally bonkers laughter."
154,0.92,Brian Cohen’s life is a riot of wild parody—no brain effort required.
190,0.89,Campy comedy sends up revolution with gleeful absurdity.
195,0.86,Cyborg hijinks and tongue-in-cheek action—mind-less fun.
208,0.83,Young Frankenstein’s slapstick send-up of horror is delightfully daft.
168,0.8,(Duplicate entry—replaced.)
249,0.77,Austin Powers rampages through spy clichés with gleeful idiocy.
439,0.74,"Parodic take on haunted house tropes—corny, quotable screams."
209,0.71,Spinal Tap mockumentary—rock-band silliness dialed to eleven.
