movieId,score,reason
28,0.95,"Real-life space mission beset by disaster, triumphantly showcasing human ingenuity."
64,0.94,"A story of hope and resilience inside a bleak prison, finding light in the darkness."
22,0.93,A legendary fight for freedom against overwhelming odds in medieval Scotland.
69,0.92,The extraordinary life of a simple man who overcomes every challenge with heart.
48,0.9,A powerful basketball journey capturing years of struggle and unbreakable spirit.
196,0.89,An inspiring teacher who ignites passion and courage in his students against all odds.
8,0.88,"A pig defies all expectations to become the hero of a charming, heartwarming farm tale."
79,0.87,A man wrongly accused fights to prove his innocence in a gripping race against time.
204,0.86,"A teenager travels through time to save his family, rediscovering belief in himself."
47,0.85,A determined dreamer perseveres through ridicule and rejection to pursue his passion.
