movieId,score,reason
89,0.97,Futuristic noir drenched in rain and existential murmurings.
512,0.94,Ethereal observers of life’s quiet poetry in gray urban skies.
1429,0.91,"Fragmented love tales under neon rain, each beat a whispered secret."
60,0.88,"Sparse, meditative bluescapes that echo in empty hearts."
324,0.85,Surreal noir with a dream logic that lingers long after nightfall.
537,0.82,Road-bound musings on longing and the beauty of drifting silence.
955,0.79,Stolen hours in a sleeping city suggest more in whispers than words.
664,0.76,Silent expanse of desert highways mapping yearning and solitude.
170,0.73,"Poignant return to childhood cinema, where glances say it all."
896,0.7,Quiet sorrow and atmosphere that aches with unspoken loss.
