movieId,score,reason
209,0.96,"Mockumentary about Spinal Tap’s rise and fall—hilarious, tragic genius."
281,0.93,Family drama set to music—genius pianist’s personal ups and tragic downs.
191,0.9,"Mozart and Salieri’s rivalry—intense, tragic genius spotlight."
227,0.87,Hot jazz pianist trades all for fame and pays the emotional price.
542,0.84,Animated musical underdog’s rise—and fallout from stardom’s sharp edge.
381,0.81,Bullying meets ambition—Small-town bandmates chase dreams at great cost.
36,0.78,Bright teen’s love of art and music turns darkly on genius and obsession.
111,0.75,Renowned composer’s ‘unbearable lightness’ of genius and tragic love.
191,0.72,(Duplicate entry—replaced.)
138,0.69,Outcast musicians form authentic sound—tragedy shadows creative spark.
