movieId,score,reason
10,0.98,1995 Richard III adaptation of 15th-century political machinations.
190,0.96,1989 Henry V staging of 1415 French campaign and court intrigue.
22,0.95,1995 13th-century Scottish revolt with heavy political undercurrents.
627,0.93,1991 Robin Hood tale of usurpation and power struggles in 12th-century England.
491,0.92,1938 swashbuckling retelling of medieval Robin of Locksley’s revolt.
207,0.9,"1990 Cyrano set in 1640s France, rich in courtly deceit and honor."
1483,0.89,1998 Iron Mask saga of 17th-century French royal intrigue.
526,0.88,"1959 epic of Judaean betrayal and Roman power plays, ancient era."
241,0.86,1992 1757 colonial tensions and frontier diplomacy in pre-Revolution America.
627,0.85,1991 Robin Hood retold with noble insurrection against Norman tyranny.
