movieId,score,reason
474,1.0,Dr. Strangelove’s wry satire cracks dark humor like a nuclear blast of clever absurdity.
154,0.95,Life of Brian blurs brilliant satire and absurdity in a mythic send-up of organized religion.
168,0.9,Holy Grail’s Monty Python absurdity and rapid-fire wit will have you quoting for days.
208,0.85,Young Frankenstein revives classic horror with uproarious gags and brilliantly deadpan humor.
209,0.8,This Is Spinal Tap’s mockumentary genius delivers comedy that grows funnier the more you think about it.
902,0.75,"The Big Lebowski’s offbeat characters and idiosyncratic dialogue redefine cool, clueless comedy."
100,0.7,Fargo pairs bone-dry Midwestern humor with a quietly absurd crime plot you’ll ponder later.
85,0.65,The Ref’s razor-sharp family warfare is a darkly hilarious holiday getaway gone wrong.
342,0.6,"The Man Who Knew Too Little twists spy clichés into delightfully clueless, laugh-out-loud gags."
481,0.55,The Apartment’s bittersweet wit and clever setups make office life complicit in its comic heartbreak.
