movieId,score,reason
217,0.95,Bram Stoker’s Dracula brings a dark folk-tale feel to a superstitious village beset by an outsider
1581,0.92,"The Innocents drapes a remote estate in eerie atmosphere, where off-kilter dread seeps into every corner"
471,0.9,"Courage Under Fire traps soldiers under an unseen threat, their superstitions feeding an earthy unease"
912,0.88,"U.S. Marshals slips into a small town’s fearful folklore, damp and primal in every shadowed alley"
1607,0.85,"Nightwatch sets its saga in a hospital’s off-kilter halls, where natural laws feel slightly askew"
599,0.82,Police Story 4: Project S turns a Hong Kong backlot into a superstitious fortress of ritual and paranoia
383,0.8,"Flintstones, The grafts stone-age superstition onto a remote village, earthy and unsettling, yet strangely real"
1462,0.78,Boys of St Vincent weaves old-world guilt and folklore in a small Canadian town’s haunted alleys
932,0.75,"Man Without a Face stranded in a dreary New Jersey inn, the story’s off-kilter vibe feels primal and uncanny"
1313,0.72,"Princess Bride relocates fairy-tale strangeness to a remote kingdom, earthy and delightfully unsettling"
