movieId,score,reason
203,1.0,Devastatingly somber Western in which justice is meted out by haunted veterans
68,0.95,"Avenging spirit stalks the streets in a dark, stylized tale of relentless retribution"
218,0.9,Chilling vigilante pursuit as a husband fights to protect his family from past sins
470,0.85,Full-tilt gunslinger drama delivering blunt-force justice in the Old West
147,0.8,"Undercover agent’s violent past resurfaces in explosive, empowering payback"
298,0.75,Lethal identity swap ignites visceral duel of vengeance and survival
55,0.7,"Lone assassin’s single mission morphs into fierce, heartfelt protection"
53,0.65,Unhinged duo’s media-fuelled killing spree evokes brutal catharsis
22,0.6,Rousing epic of furious uprising and personal vengeance on a blood-soaked Scottish battlefield
92,0.55,"Star-crossed lovers unleash raw, bloody retribution in a punk-powered road odyssey"
